id,cian_id,balcony,floor_num,garage,total_area,kitchen_area,rooms_count,living_area,is_apartments,bedrooms_count,year_built,total_floor,district,hood,metro_name,metro_transport_type,metro_time,price
1384,300401139,None,3,None,35.9,None,1,None,f,None,1927,5,ЦАО,р-н Таганский,Пролетарская,walk,8,15500000
4554,301563964,2,7,None,90.5,6.3,4,54.6,f,None,None,9,НАО (Новомосковский),м. Аэропорт Внуково,Аэропорт Внуково,transport,17,19186000
1372,297550749,None,7,None,43.3,15.6,1,14.3,t,None,None,29,ЮЗАО,р-н Черемушки,Новые Черёмушки,walk,11,15241600
1373,295835581,None,40,None,35.4,18.6,1,10.6,f,None,None,52,ЮАО,р-н Москворечье-Сабурово,Борисово,transport,6,15177679
1375,298871489,None,26,None,35.0,None,1,10.7,f,None,None,48,СЗАО,р-н Покровское-Стрешнево,Тушинская,walk,4,15435805
1376,299131447,None,13,None,42.0,15.6,1,11.4,f,None,None,16,ВАО,р-н Метрогородок,Бульвар Рокоссовского,transport,7,15350000
1386,298495947,0,5,None,29.9,None,1,None,None,None,None,14,ЮВАО,р-н Лефортово,Площадь Ильича,walk,19,15500000
1405,301576113,None,26,None,34.9,None,1,None,f,None,None,27,СЗАО,р-н Щукино,Щукинская,transport,4,16577500
4555,293986972,None,4,None,78.5,20.8,4,36.1,f,None,None,17,НАО (Новомосковский),м. Улица Скобелевская,Улица Скобелевская,transport,8,19517775
1378,301837496,0,10,None,45.0,24.9,1,12.0,t,None,2023,28,СЗАО,р-н Щукино,Стрешнево,walk,2,15499000
1380,300774778,0,24,None,38.1,8.8,1,18.2,None,None,2009,25,СЗАО,р-н Строгино,Строгино,walk,18,15500000
1382,300935784,None,6,None,27.0,None,1,None,None,None,None,14,ЗАО,р-н Раменки,Минская,transport,5,15500000
1385,301596711,0,12,None,32.0,9.6,1,15.0,t,None,2023,21,ВАО,р-н Сокольники,Рижская,walk,15,15500000
1387,301514846,None,2,None,37.89,None,1,None,f,None,None,9,ЮАО,р-н Москворечье-Сабурово,Варшавская,walk,15,15711300
1398,296773857,None,2,None,41.2,None,1,None,f,None,None,27,СЗАО,р-н Щукино,Щукинская,transport,4,16212200
1411,300297108,0,21,None,34.1,8.0,1,20.0,t,None,2022,22,САО,р-н Хорошевский,Хорошёвская,walk,10,17000000
4556,273873773,None,11,None,83.6,21.9,4,40.5,f,None,None,30,ЮЗАО,р-н Южное Бутово,Бунинская аллея,walk,18,19424397
1388,300650861,None,8,None,26.9,4.3,1,13.4,None,None,None,14,ЗАО,р-н Раменки,Минская,transport,5,15700000
1389,297474125,None,4,None,36.1,5.5,1,22.3,f,None,None,30,ЮАО,р-н Москворечье-Сабурово,Борисово,transport,5,15650035
1390,295834797,None,15,None,42.7,20.4,1,16.0,f,None,None,23,ЮАО,р-н Чертаново Центральное,Пражская,transport,6,15962327
1391,298274010,1,6,None,35.9,10.0,1,None,None,None,None,27,ЮАО,р-н Даниловский,ЗИЛ,transport,8,15950000
1392,298001363,None,18,None,35.58,16.7,1,11.7,t,None,None,21,САО,р-н Хорошевский,Полежаевская,transport,2,15904625
1399,301554365,None,12,None,30.1,10.6,1,12.7,f,None,None,12,ЗАО,р-н Очаково-Матвеевское,Аминьевская,walk,13,16442196
1415,301754316,None,6,None,38.28,17.9,1,11.4,f,None,None,57,СВАО,р-н Бутырский,Бутырская,walk,4,17129334
1393,291095099,None,19,None,41.5,21.3,1,11.9,f,None,None,53,СЗАО,р-н Покровское-Стрешнево,Трикотажная,walk,6,16047986
1394,300622311,1,3,None,49.7,11.0,1,25.0,f,None,1959,8,ЮВАО,р-н Лефортово,Авиамоторная,walk,7,15950000
1395,298021901,0,15,None,40.6,9.0,1,18.9,f,None,2015,23,ЮАО,р-н Нагорный,Нагорная,walk,4,15900000
1396,301513625,None,6,None,30.7,None,1,None,f,None,None,22,СВАО,р-н Марьина роща,Савёловская,walk,13,16065003
1397,297462168,None,21,None,40.5,19.7,1,14.6,f,None,None,23,ЮАО,р-н Чертаново Центральное,Пражская,transport,6,16275573
1422,301553759,0,3,None,31.5,10.5,1,13.6,None,None,None,33,СЗАО,р-н Хорошево-Мневники,Шелепиха,walk,8,17400000
3681,300109361,None,20,None,110.0,45.0,3,None,None,None,None,30,ЦАО,р-н Якиманка,Октябрьская,walk,11,80000000
1400,301734679,None,3,None,26.86,6.7,1,11.1,None,None,None,14,ЗАО,р-н Раменки,Минская,transport,5,16500000
2781,298525361,None,17,None,53.1,17.6,2,23.0,f,None,None,24,ЗАО,р-н Солнцево,Солнцево,walk,12,20173698
2786,297678003,None,13,None,66.1,11.1,2,41.4,f,None,None,23,ЮАО,р-н Чертаново Центральное,Пражская,transport,6,20239621
2792,299270701,1,19,None,62.2,12.0,2,32.6,f,None,2018,25,ЗАО,р-н Можайский,Рабочий посёлок,walk,16,20500000
2831,301266362,None,17,None,48.4,None,2,27.2,f,None,None,34,ЮЗАО,р-н Обручевский,Воронцовская,walk,6,22641520
1401,301452998,0,3,None,30.0,6.0,1,19.0,None,None,1966,5,ЦАО,р-н Тверской,Савёловская,walk,9,16500000
1402,293005988,None,9,None,50.4,10.6,1,20.7,t,None,None,29,ЮЗАО,р-н Черемушки,Новые Черёмушки,walk,11,16682400
1403,299487421,None,2,None,38.4,14.3,1,13.5,f,None,None,29,САО,р-н Аэропорт,Красный Балтиец,walk,4,16698624
1404,285041881,None,46,None,45.0,17.8,1,15.0,f,None,None,53,СЗАО,р-н Покровское-Стрешнево,Трикотажная,walk,6,16679295
1406,300206672,0,9,None,35.4,10.6,1,11.3,f,None,2019,19,ЗАО,р-н Солнцево,Солнцево,walk,8,16800000
1407,300338054,None,6,None,33.5,12.0,1,None,None,None,2023,33,СЗАО,р-н Хорошево-Мневники,Шелепиха,walk,8,17000000
1408,297263941,None,7,None,45.2,None,1,None,f,None,None,18,САО,р-н Головинский,Коптево,walk,6,16950000
1409,301510758,None,6,None,37.66,16.1,1,13.9,None,None,None,30,СЗАО,р-н Щукино,Стрешнево,walk,6,17000000
1410,301179353,0,15,None,42.0,16.0,1,None,None,None,None,25,ЮВАО,р-н Нижегородский,Нижегородская,walk,9,16950000
1425,300931491,0,10,None,34.7,6.0,1,15.0,None,None,None,20,САО,р-н Головинский,Коптево,walk,8,17500000
1497,301347026,None,20,None,35.93,15.8,1,11.0,f,None,None,26,СВАО,р-н Марфино,Телецентр,walk,11,20760000
1412,293202345,None,32,None,40.6,8.9,1,13.6,f,None,None,32,САО,р-н Западное Дегунино,Селигерская,walk,8,17091138
1413,293200762,None,22,None,36.1,5.2,1,25.2,f,None,None,58,ЮЗАО,р-н Коньково,Калужская,walk,7,17167860
1414,301514583,None,5,None,40.68,None,1,None,f,None,None,13,ЮАО,р-н Москворечье-Сабурово,Варшавская,walk,15,17130517
1416,300968912,None,11,None,36.2,14.5,1,13.1,f,None,None,40,СЗАО,р-н Щукино,Стрешнево,walk,3,17137080
1417,300658108,None,19,None,31.7,10.0,1,12.0,None,None,2023,33,СЗАО,р-н Хорошево-Мневники,Шелепиха,walk,7,17190000
1426,296989997,1,2,None,37.0,12.0,1,12.0,f,None,2021,22,САО,р-н Западное Дегунино,Верхние Лихоборы,walk,5,17500000
1501,296063154,0,2,None,47.6,12.3,1,17.7,f,None,2019,14,ВАО,р-н Преображенское,Преображенская площадь,walk,9,21000000
2787,300151355,None,16,None,62.2,None,2,None,f,None,None,25,ВАО,р-н Соколиная гора,Соколиная гора,walk,14,20339400
2793,301576102,None,14,None,56.4,None,2,None,f,None,None,27,СЗАО,р-н Щукино,Щукинская,transport,4,20755200
1418,301398177,None,25,None,53.1,14.1,1,21.1,f,None,2010,25,САО,р-н Головинский,Моссельмаш,walk,19,17050000
1419,299298084,None,9,None,39.7,6.0,1,28.4,f,None,None,28,ЮАО,р-н Даниловский,ЗИЛ,walk,14,17438423
1420,301623900,None,7,None,37.8,13.9,1,12.9,f,None,None,14,ВАО,р-н Преображенское,Преображенская площадь,walk,7,17410625
1421,291114453,None,3,None,30.6,None,1,9.6,f,None,None,23,СВАО,р-н Ростокино,Ботанический сад,walk,11,17427800
1423,300396949,None,37,None,36.91,None,1,11.8,f,None,None,49,СВАО,р-н Марьина роща,Марьина Роща,walk,17,17495340
2834,299589669,None,2,None,59.0,11.3,2,None,f,None,None,24,ЗАО,р-н Очаково-Матвеевское,Озёрная,walk,19,22953686
3688,295360181,None,9,None,97.0,15.0,3,None,None,None,None,15,ЦАО,р-н Хамовники,Спортивная,walk,8,126500000
1424,301433415,None,15,None,49.3,None,1,31.7,None,None,None,30,ЮВАО,р-н Южнопортовый,Дубровка,walk,5,17400000
1427,299473048,None,18,None,42.1,12.3,1,18.3,None,None,2019,25,ЮВАО,р-н Нижегородский,Нижегородская,walk,7,17700000
1430,301721822,None,21,None,39.1,12.0,1,20.0,f,None,2023,29,СЗАО,р-н Покровское-Стрешнево,Трикотажная,walk,5,17700000
1431,300288766,None,40,None,29.14,None,1,9.0,f,None,None,54,САО,р-н Савеловский,Дмитровская,walk,6,17858691
1503,300728418,None,3,None,55.7,13.0,1,20.0,f,None,None,19,СЗАО,р-н Хорошево-Мневники,Народное Ополчение,transport,4,21000000
2835,300663253,0,22,None,43.1,15.0,2,18.8,None,None,None,41,СЗАО,р-н Хорошево-Мневники,Шелепиха,walk,14,22800000
3702,301534450,1,9,None,59.7,18.2,3,23.8,f,None,None,10,НАО (Новомосковский),м. Толстопальцево,Толстопальцево,transport,9,11698416
5030,292131155,None,4,None,64.4,10.1,4,41.2,f,None,None,16,НАО (Новомосковский),м. Ольховая,Ольховая,transport,17,12841489
1432,299563667,0,15,None,38.4,None,1,None,f,None,2021,17,САО,р-н Войковский,Войковская,walk,9,17840000
1433,300542749,0,24,None,37.7,5.7,1,23.0,f,None,2022,29,ЗАО,р-н Очаково-Матвеевское,Аминьевская,walk,15,18000000
1436,297310150,0,8,None,33.0,8.0,1,20.0,t,None,2017,13,САО,р-н Хорошевский,ЦСКА,walk,10,18000000
1437,300242556,None,12,None,40.4,10.0,1,17.0,f,None,2022,16,ЮАО,р-н Даниловский,ЗИЛ,walk,7,17900000
1494,288892326,None,4,None,45.6,None,1,None,f,None,None,17,САО,р-н Савеловский,Гражданская,walk,10,20789040
1438,301498170,None,8,None,39.49,13.8,1,15.3,f,None,None,31,СВАО,р-н Марфино,Телецентр,transport,3,17900000
1439,300922960,None,8,None,47.3,None,1,None,None,None,2013,22,ЮАО,р-н Чертаново Южное,Улица Академика Янгеля,walk,3,17974000
1440,300393119,2,10,None,46.0,9.0,1,30.0,f,None,1980,12,ЗАО,р-н Филевский парк,Фили,walk,12,17900000
1441,300885304,None,19,None,37.1,15.4,1,14.1,f,None,None,40,СЗАО,р-н Щукино,Стрешнево,walk,3,18115930
1443,300941020,0,2,None,46.3,14.7,1,17.0,None,None,None,28,ЮАО,р-н Даниловский,ЗИЛ,transport,7,18400000
1444,297727530,None,16,None,41.0,15.2,1,13.2,None,None,None,54,САО,р-н Савеловский,Дмитровская,walk,6,18600000
1446,301652824,0,13,None,40.8,6.0,1,19.0,f,None,2015,26,САО,р-н Головинский,Водный стадион,walk,6,18500000
1447,300575459,1,21,None,45.6,21.4,1,12.8,f,None,None,29,ЮВАО,р-н Южнопортовый,Дубровка,walk,17,18753288
1449,301836647,None,6,None,36.7,16.5,1,11.7,f,None,None,57,СЗАО,р-н Хорошево-Мневники,Народное Ополчение,walk,15,18900000
1456,300269721,None,16,None,45.7,17.6,1,15.5,None,None,2023,42,ЮЗАО,р-н Котловка,Нагорная,walk,20,18900000
1495,291011495,None,27,None,33.1,10.8,1,12.3,f,None,None,28,САО,р-н Хорошевский,Зорге,walk,5,20633007
1450,298340622,0,12,None,44.1,12.0,1,18.0,f,None,2022,27,САО,р-н Хорошевский,Зорге,walk,12,19000000
1451,301231976,0,3,None,36.0,17.0,1,10.0,None,None,2023,25,ЗАО,р-н Кунцево,Молодёжная,walk,10,18950000
1452,298664663,1,2,None,43.19,18.8,1,10.6,None,None,None,20,ЮАО,р-н Даниловский,Тульская,walk,13,18900000
1454,297983401,None,2,None,44.8,17.0,1,12.3,f,None,None,25,САО,р-н Аэропорт,Красный Балтиец,walk,4,19005728
1459,294952977,None,3,None,36.0,17.0,1,10.0,f,None,2022,33,ЗАО,р-н Кунцево,Молодёжная,walk,8,18950000
1466,301554315,None,2,None,34.2,12.6,1,12.6,f,None,None,42,ЗАО,р-н Очаково-Матвеевское,Аминьевская,walk,13,19412167
1496,290338726,None,25,None,37.5,16.2,1,12.4,f,None,None,26,САО,р-н Хорошевский,Зорге,walk,5,20763062
1512,288822171,None,2,None,37.5,10.7,1,13.5,f,None,None,16,САО,р-н Сокол,Зорге,walk,6,21720988
1457,301785288,None,19,None,43.0,14.0,1,22.0,t,None,None,22,СЗАО,р-н Щукино,Стрешнево,walk,6,19000000
1458,299500139,1,26,None,40.0,12.0,1,17.0,f,None,None,29,ЮАО,р-н Даниловский,Автозаводская,walk,19,19000000
1461,300420019,0,2,None,42.0,8.0,1,18.0,None,None,2022,28,ЗАО,р-н Очаково-Матвеевское,Аминьевская,walk,15,19300000
1462,300499349,0,16,None,36.5,19.8,1,10.2,None,None,None,46,ЮАО,р-н Даниловский,Павелецкая,walk,17,19240000
1463,301260582,None,14,None,28.1,None,1,15.6,f,None,None,27,ЮАО,р-н Даниловский,Серпуховская,walk,20,19203540
1476,293743894,1,19,None,48.6,18.0,1,18.0,t,None,2022,21,СЗАО,р-н Хорошево-Мневники,Народное Ополчение,walk,12,19999900
2845,301551509,None,5,None,59.1,None,2,24.4,f,None,None,34,САО,р-н Левобережный,Беломорская,walk,16,23699100
1464,296043335,None,2,None,46.0,16.6,1,23.2,None,None,2023,29,ЮАО,р-н Даниловский,Автозаводская,walk,19,19200000
1465,298068780,0,5,None,52.7,10.0,1,21.0,t,None,2018,7,ЦАО,р-н Басманный,Бауманская,walk,9,19250000
1467,300229502,None,17,None,37.9,17.4,1,11.0,t,None,None,21,САО,р-н Хорошевский,Зорге,walk,10,19503120
1468,300225205,None,7,None,35.0,8.5,1,18.0,f,None,1976,9,ЦАО,р-н Замоскворечье,Серпуховская,walk,8,19500000
1469,298046983,None,15,None,34.4,11.0,1,15.0,f,None,2023,25,СЗАО,р-н Хорошево-Мневники,Шелепиха,transport,5,19500000
2853,298044605,None,23,None,53.7,7.3,2,35.9,f,None,None,52,ЗАО,р-н Раменки,Раменки,walk,19,23772745
1470,301028449,0,13,None,40.2,13.8,1,12.1,f,None,None,13,ЮАО,р-н Даниловский,ЗИЛ,walk,17,19500000
1471,301152058,1,4,None,55.28,17.4,1,11.3,f,None,None,8,ЗАО,м. Красногорская,Красногорская,transport,18,19500000
1472,299023702,None,7,None,38.2,19.5,1,10.6,f,None,None,22,СЗАО,р-н Покровское-Стрешнево,Тушинская,walk,12,19796539
1473,298396714,None,1,None,50.0,27.1,1,None,t,None,None,15,ЗАО,р-н Можайский,Давыдково,transport,5,19990000
3703,296804696,None,5,None,54.9,17.7,3,23.3,f,None,None,13,НАО (Новомосковский),м. Бунинская аллея,Бунинская аллея,transport,13,12005280
5031,295212268,None,4,None,65.4,16.6,4,31.8,f,None,None,22,НАО (Новомосковский),м. Бунинская аллея,Бунинская аллея,transport,7,12838247
