,floor_num,total_area,kitchen_area,rooms_count,living_area,is_apartments,total_floor,district,hood,metro_name,metro_transport_type,metro_time,price
2670,1,331.5,,6.0,,f,3,ЗАО,р-н Очаково-Матвеевское,Давыдково,walk,16,150000000
2671,4,179.0,,6.0,,,6,ЦАО,р-н Хамовники,Кропоткинская,walk,6,246547171
2672,3,34.4,3.0,,25.6,,10,ЗАО,р-н Раменки,Аминьевская,walk,4,17500000
2673,9,35.4,10.6,1.0,11.3,f,19,ЗАО,р-н Солнцево,Солнцево,walk,8,16800000
2674,1,29.9,,,,f,12,ЗАО,р-н Можайский,Сетунь,transport,7,7549750
2675,26,92.9,14.6,4.0,73.3,t,36,СВАО,р-н Ярославский,Ростокино,walk,12,28938350
2676,11,35.9,13.4,2.0,12.4,f,15,НАО (Новомосковский),м. Коммунарка,Коммунарка,transport,16,8520563
2677,18,118.92,9.4,3.0,70.9,f,35,ЮЗАО,р-н Котловка,Профсоюзная,walk,17,61977536
2678,5,185.0,20.0,4.0,120.0,,7,ЦАО,р-н Хамовники,Смоленская,walk,8,170000000
2679,3,53.84,,2.0,,t,14,ЗАО,р-н Дорогомилово,Киевская,walk,8,45817840
2680,10,57.3,10.1,2.0,33.0,,22,СЗАО,р-н Хорошево-Мневники,Народное Ополчение,walk,14,19900000
2681,12,82.9,,4.0,52.3,f,34,ЮЗАО,р-н Обручевский,Воронцовская,walk,7,35249080
2682,8,21.6,,,,f,32,САО,р-н Западное Дегунино,Грачёвская,walk,17,7482996
2683,6,271.7,20.0,5.0,220.0,,7,ЦАО,р-н Хамовники,Смоленская,walk,8,294000000
2684,4,61.7,4.9,3.0,51.8,t,36,СВАО,р-н Ярославский,Ростокино,walk,12,16936650
2685,10,49.8,,2.0,,t,21,ЗАО,р-н Очаково-Матвеевское,Давыдково,walk,12,21286312
2686,6,26.9,,1.0,,t,9,ЮВАО,р-н Люблино,Братиславская,walk,12,6507900
2687,7,28.0,,2.0,,t,23,СЗАО,р-н Покровское-Стрешнево,Спартак,walk,5,11990000
2688,6,178.9,,6.0,,t,7,ЦАО,р-н Красносельский,Тургеневская,walk,4,85000000
2689,22,287.5,20.0,6.0,,,29,ЦАО,р-н Якиманка,Серпуховская,walk,11,143750000
2690,6,143.0,20.0,4.0,,t,7,ЦАО,р-н Басманный,Чкаловская,walk,11,135000000
2691,13,49.7,26.5,1.0,18.2,t,21,ЦАО,р-н Басманный,Чкаловская,walk,2,37600000
2692,6,24.37,5.1,,11.8,t,8,СВАО,р-н Бибирево,Алтуфьево,transport,7,5399800
2693,4,97.9,11.6,4.0,56.7,f,24,СЗАО,р-н Щукино,Октябрьское поле,walk,14,43565500
2694,18,21.7,7.8,,7.8,f,18,НАО (Новомосковский),м. Коммунарка,Коммунарка,walk,13,8278774
2695,2,21.34,,,10.8,t,15,НАО (Новомосковский),м. Румянцево,Румянцево,transport,7,6182694
2696,28,140.0,40.0,5.0,80.0,,52,ЗАО,р-н Раменки,Раменки,walk,12,67900000
2697,12,27.57,3.9,,14.2,f,14,НАО (Новомосковский),м. Щербинка,Щербинка,transport,9,7083855
2698,12,415.8,,5.0,,t,13,ЦАО,р-н Арбат,Смоленская,walk,8,785019589
2699,15,82.53,23.5,3.0,,,30,ЗАО,р-н Раменки,Аминьевская,walk,4,30500000
2700,15,112.1,8.5,5.0,74.4,f,17,СВАО,р-н Ростокино,Ботанический сад,walk,9,34000000
2701,25,23.8,,,15.4,f,27,ЮАО,р-н Даниловский,Серпуховская,walk,18,18933683
2702,8,256.5,,6.0,,,9,ЦАО,р-н Хамовники,Киевская,walk,12,400000000
2703,37,94.0,7.8,4.0,62.5,f,42,ЗАО,р-н Очаково-Матвеевское,Мичуринский проспект,walk,11,46113210
2704,10,112.8,12.0,4.0,70.4,f,37,САО,р-н Хорошевский,Аэропорт,walk,12,110000000
2705,44,52.0,,1.0,,t,65,ЦАО,р-н Пресненский,Москва-Сити,walk,2,44000000
2706,9,45.47,10.9,1.0,21.4,f,17,ВАО,р-н Преображенское,Преображенская площадь,walk,5,22641734
2707,5,44.31,7.2,1.0,26.4,f,35,ЮЗАО,р-н Котловка,Профсоюзная,walk,17,23687461
2708,13,223.0,,4.0,,t,13,ЦАО,р-н Арбат,Смоленская,walk,8,306625000
2709,4,71.2,12.0,2.0,45.0,,10,ЮВАО,р-н Выхино-Жулебино,Жулебино,walk,5,20500000
2710,1,187.9,12.0,5.0,,f,8,ЗелАО,р-н Савёлки,Зеленоград — Крюково,transport,10,79000000
2711,4,58.4,12.9,2.0,31.8,f,17,ЮВАО,р-н Некрасовка,Люберцы,walk,20,12800000
2712,7,158.27,,5.0,,t,14,ЗАО,р-н Дорогомилово,Киевская,walk,8,138169710
2713,3,36.4,13.7,2.0,12.4,f,19,НАО (Новомосковский),м. Улица Горчакова,Улица Горчакова,transport,7,8340964
2714,3,37.0,,1.0,,f,13,СЗАО,р-н Хорошево-Мневники,Терехово ,walk,16,26000000
2715,15,20.6,,,6.1,f,20,НАО (Новомосковский),м. Новопеределкино,Новопеределкино,transport,7,7671875
2716,13,42.0,15.6,1.0,11.4,f,16,ВАО,р-н Метрогородок,Бульвар Рокоссовского,transport,7,15350000
2717,21,38.5,10.0,1.0,20.0,f,22,СЗАО,р-н Южное Тушино,Сходненская,transport,4,14999000
2718,4,103.0,29.0,4.0,60.0,f,19,ЦАО,р-н Пресненский,Деловой центр,walk,15,81000000
2719,15,75.6,,3.0,,f,17,ЗАО,р-н Внуково,Аэропорт Внуково,transport,6,17300000
2720,6,91.16,,3.0,43.8,f,10,СЗАО,р-н Покровское-Стрешнево,Трикотажная,walk,9,31423323
2721,4,170.0,,4.0,,f,5,ЦАО,р-н Хамовники,Смоленская,walk,9,250000000
2722,17,20.2,,,,f,33,ЗАО,р-н Очаково-Матвеевское,Давыдково,transport,5,10019520
2723,7,454.6,,6.0,,,7,ЦАО,р-н Хамовники,Киевская,walk,15,909056609
2724,34,250.8,,5.0,,f,44,ЦАО,р-н Пресненский,Улица 1905 года,walk,13,176500000
2725,25,186.0,36.0,6.0,102.2,,28,ЗАО,р-н Раменки,Раменки,walk,6,118000000
2726,9,61.4,12.0,2.0,,f,23,ЗАО,р-н Очаково-Матвеевское,Озёрная,walk,19,22208503
2727,5,343.0,18.0,5.0,188.0,f,33,СЗАО,р-н Щукино,Щукинская,walk,14,200000000
2728,23,79.3,6.8,3.0,67.5,,29,ЗАО,р-н Очаково-Матвеевское,Аминьевская,walk,14,29999999
2729,4,135.0,,3.0,108.0,f,5,ЦАО,р-н Басманный,Чистые пруды,walk,6,215000000
2730,5,57.42,6.2,1.0,45.5,t,6,ЦАО,р-н Замоскворечье,Новокузнецкая,walk,10,62243280
2731,2,40.9,5.8,1.0,25.0,f,9,НАО (Новомосковский),м. Рассказовка,Рассказовка,transport,20,7499676
2732,7,32.2,5.2,1.0,21.7,,13,ЮЗАО,р-н Гагаринский,Ленинский проспект,walk,5,13500000
2733,5,171.6,20.0,5.0,75.2,,24,САО,р-н Беговой,Белорусская,walk,8,150000000
2734,8,289.2,70.0,6.0,109.8,,21,СЗАО,р-н Хорошево-Мневники,Мнёвники,walk,18,166000000
2735,2,123.0,32.0,6.0,,,6,ЗАО,р-н Раменки,Воробьёвы горы,walk,8,229559749
2736,4,20.0,,1.0,,t,5,СВАО,р-н Марфино,Окружная,walk,4,4999999
2737,13,48.7,,1.0,14.0,f,30,СЗАО,р-н Покровское-Стрешнево,Тушинская,walk,4,17297217
2738,6,38.0,6.0,2.0,22.0,,16,НАО (Новомосковский),м. Потапово,Потапово,walk,7,13490000
2739,3,35.3,10.0,1.0,,,14,ЮЗАО,р-н Коньково,Коньково,walk,17,10900000
2740,3,78.1,20.7,4.0,37.7,f,9,ЮВАО,р-н Нижегородский,Нижегородская,walk,18,25848790
2741,5,290.0,,6.0,,,15,ЦАО,р-н Хамовники,Фрунзенская,walk,8,450000000
2742,7,35.9,6.5,1.0,,f,9,СЗАО,р-н Хорошево-Мневники,Народное Ополчение,walk,7,12000000
2743,7,58.47,26.0,1.0,13.5,t,33,ЦАО,р-н Пресненский,Белорусская,walk,11,40753590
2744,10,170.0,30.0,5.0,90.0,,14,ЗАО,р-н Раменки,Минская,transport,5,120000000
2745,2,40.02,14.5,1.0,13.9,f,13,ЮВАО,р-н Южнопортовый,Дубровка,walk,15,22691340
2746,3,188.0,27.0,5.0,,,5,ЦАО,р-н Тверской,Пушкинская,walk,6,89000000
2747,5,289.8,,6.0,,f,15,ЦАО,р-н Хамовники,Фрунзенская,walk,10,450000000
2748,23,97.6,,4.0,47.6,f,27,ЮАО,р-н Даниловский,Серпуховская,walk,18,52810300
2749,2,70.0,,3.0,,t,18,САО,р-н Беговой,Динамо,walk,7,29950000
2750,1,583.0,65.0,6.0,283.0,t,3,ЦАО,р-н Хамовники,Кропоткинская,walk,2,1213990000
2751,9,30.4,5.2,,13.6,f,14,НАО (Новомосковский),м. Ольховая,Ольховая,transport,17,11387200
2752,6,114.1,17.2,3.0,,,12,ЦАО,р-н Хамовники,Спортивная,walk,9,182560000
2753,7,19.5,,,,t,8,СВАО,р-н Марьина роща,Марьина Роща,walk,7,7490000
2754,2,45.1,18.9,1.0,15.2,f,13,СЗАО,р-н Хорошево-Мневники,Терехово ,walk,15,22500000
2755,10,65.0,5.0,1.0,42.0,f,21,ЦАО,р-н Пресненский,Улица 1905 года,walk,9,67000000
2756,3,59.6,11.4,2.0,,f,24,ЗАО,р-н Очаково-Матвеевское,Озёрная,walk,19,23136004
2757,10,197.9,17.4,4.0,107.2,f,14,ЦАО,р-н Якиманка,Полянка,transport,2,590320000
2758,22,404.12,,6.0,,f,41,ЦАО,р-н Пресненский,Шелепиха,walk,10,163668600
2759,4,61.8,,3.0,46.4,f,26,СВАО,р-н Останкинский,ВДНХ,walk,18,27748200
2760,10,25.05,4.0,,12.9,f,13,НАО (Новомосковский),м. Филатов Луг,Филатов Луг,transport,13,7238174
2761,6,38.3,6.4,2.0,23.4,,12,ЮВАО,р-н Текстильщики,Текстильщики,walk,7,10000000
2762,2,146.6,12.0,5.0,96.8,,7,ЦАО,р-н Замоскворечье,Новокузнецкая,walk,10,110000000
2763,2,69.6,26.4,1.0,15.6,f,5,ЦАО,р-н Тверской,Площадь Революции,walk,3,171830000
2764,11,60.4,,1.0,,f,18,ЗАО,р-н Дорогомилово,Москва-Сити,walk,19,63627700
2765,7,57.9,14.5,2.0,30.8,f,26,САО,р-н Хорошевский,Зорге,walk,5,25184168
2766,1,330.0,16.0,6.0,150.0,f,3,ЗАО,р-н Очаково-Матвеевское,Давыдково,walk,16,150000000
2767,9,42.0,15.0,1.0,20.0,f,48,СЗАО,р-н Хорошево-Мневники,Народное Ополчение,walk,9,24200000
2768,7,82.8,,3.0,,f,18,ЮАО,р-н Донской,Ленинский проспект,walk,7,72760814
2769,9,61.5,17.2,1.0,24.6,,23,ЮАО,р-н Нагорный,Варшавская,walk,9,19500000
2770,47,160.8,20.0,3.0,80.0,f,54,ЗАО,р-н Раменки,Ломоносовский проспект,transport,4,194800000
2771,5,82.3,12.6,3.0,64.7,f,20,СВАО,р-н Отрадное,Окружная,walk,6,26790000
2772,4,140.0,15.0,4.0,75.0,f,5,ЦАО,р-н Арбат,Арбатская,walk,10,94000000
2773,11,47.0,16.0,2.0,19.0,,23,ЮВАО,р-н Кузьминки,Кузьминки,walk,5,13800000
2774,15,82.0,10.1,3.0,47.6,,17,ЮЗАО,р-н Коньково,Коньково,walk,17,25900000
2775,2,99.7,9.5,3.0,44.8,f,21,ЦАО,р-н Пресненский,Улица 1905 года,walk,12,73810000
2776,37,48.0,6.0,1.0,34.0,f,37,САО,р-н Хорошевский,Аэропорт,walk,12,40000000
2777,5,161.0,,4.0,,f,21,ЦАО,р-н Пресненский,Улица 1905 года,walk,9,189791469
2778,24,995.0,25.0,6.0,871.0,,27,СЗАО,р-н Хорошево-Мневники,Народное Ополчение,transport,5,700000000
2779,3,136.0,,6.0,,f,13,ЮЗАО,р-н Ломоносовский,Профсоюзная,walk,16,80000000
2780,12,30.4,6.7,1.0,14.2,,16,ЗАО,р-н Раменки,Ломоносовский проспект,walk,11,12500000
2781,2,198.0,25.0,4.0,,f,6,СЗАО,р-н Покровское-Стрешнево,Стрешнево,transport,6,116000000
2782,2,24.0,6.5,,8.6,f,18,НАО (Новомосковский),м. Бунинская аллея,Бунинская аллея,transport,9,8212829
2783,18,106.72,,4.0,,f,75,ЮАО,р-н Донской,Площадь Гагарина,walk,9,51922588
2784,7,94.36,16.5,1.0,37.0,f,13,ЦАО,р-н Мещанский,Цветной бульвар,walk,8,146680371
2785,13,33.8,6.1,1.0,20.3,f,30,ЮВАО,р-н Рязанский,Окская,walk,10,12306411
2786,4,135.0,25.0,3.0,,f,12,ЦАО,р-н Замоскворечье,Новокузнецкая,walk,3,135000000
2787,2,60.3,13.0,2.0,33.7,f,17,ЮВАО,р-н Некрасовка,Некрасовка,walk,3,14550000
2788,31,58.0,13.4,2.0,25.5,f,59,САО,р-н Тимирязевский,Дмитровская,walk,1,26200000
2789,16,38.7,15.4,2.0,11.3,f,30,ЮЗАО,р-н Южное Бутово,Бунинская аллея,walk,18,11008338
2790,2,162.0,,4.0,,f,7,ЦАО,р-н Арбат,Арбатская,walk,10,270880504
2791,23,109.5,,4.0,64.2,f,30,СЗАО,р-н Покровское-Стрешнево,Тушинская,walk,4,39472888
2792,2,220.0,30.0,6.0,140.0,t,5,ЦАО,р-н Басманный,Красные ворота,walk,10,65000000
2793,2,214.0,,4.0,190.0,f,6,ЗАО,р-н Раменки,Минская,walk,13,330000000
2794,2,345.0,,6.0,250.0,,4,ЗАО,р-н Крылатское,Молодёжная,transport,6,275471699
2795,18,170.6,,5.0,,f,20,ЗАО,р-н Раменки,Мичуринский проспект,walk,12,79836680
2796,5,227.8,12.6,4.0,124.0,f,7,ЦАО,р-н Якиманка,Новокузнецкая,walk,10,501160000
2797,13,37.8,12.7,1.0,11.4,f,14,НАО (Новомосковский),м. Кедровая,Кедровая,walk,13,10001880
2798,46,85.0,27.5,3.0,,,46,ЮАО,р-н Даниловский,Павелецкая,walk,17,56000000
2799,11,44.9,16.6,2.0,14.9,t,21,ВАО,р-н Сокольники,Рижская,walk,15,13900000
2800,3,155.0,,3.0,,,14,ЦАО,р-н Хамовники,Фрунзенская,walk,6,233000000
2801,10,105.6,11.0,3.0,62.0,f,18,ЗАО,р-н Дорогомилово,Москва-Сити,walk,15,89900000
2802,5,19.6,,,10.9,t,11,ЦАО,р-н Басманный,Курская,walk,8,19500000
2803,35,51.3,,,,t,67,ЦАО,р-н Пресненский,Москва-Сити,walk,2,44000000
2804,12,24.3,6.1,,11.0,f,19,НАО (Новомосковский),м. Бунинская аллея,Бунинская аллея,transport,10,7025786
2805,14,56.4,,2.0,,f,27,СЗАО,р-н Щукино,Щукинская,transport,4,20755200
2806,8,23.9,7.5,,8.5,f,19,НАО (Новомосковский),м. Бунинская аллея,Бунинская аллея,transport,7,6449875
2807,2,129.0,15.0,3.0,100.0,t,4,СВАО,р-н Марьина роща,Марьина Роща,walk,8,32950000
2808,8,169.0,,4.0,,,9,ЦАО,р-н Басманный,Курская,walk,12,232773586
2809,9,102.2,39.6,3.0,,f,12,ЗАО,р-н Раменки,Минская,transport,5,120000000
2810,1,16.7,2.0,,9.7,t,8,ЮВАО,р-н Южнопортовый,Дубровка,walk,12,7500000
2811,14,271.0,55.0,6.0,200.0,,15,ЦАО,р-н Хамовники,Спортивная,walk,8,351792000
2812,17,166.2,10.4,5.0,100.5,f,23,ЦАО,р-н Пресненский,Улица 1905 года,walk,12,155790000
2813,10,100.0,13.0,4.0,66.0,f,21,СВАО,р-н Алексеевский,Алексеевская,walk,11,62500000
2814,4,40.0,7.0,2.0,24.0,f,9,САО,р-н Головинский,Моссельмаш,walk,17,13300000
2815,9,363.0,,6.0,290.0,f,14,ЦАО,р-н Хамовники,Парк Культуры,walk,12,642767299
2816,13,86.8,11.0,3.0,51.5,,23,ЮВАО,р-н Рязанский,Кузьминки,walk,14,24500000
2817,9,38.0,,2.0,,f,12,ЮЗАО,р-н Черемушки,Зюзино,walk,8,15100000
2818,7,50.8,8.3,2.0,30.3,f,14,ЮВАО,р-н Выхино-Жулебино,Жулебино,walk,5,13300000
2819,5,52.7,10.0,1.0,21.0,t,7,ЦАО,р-н Басманный,Бауманская,walk,9,19250000
2820,8,518.5,,6.0,,f,8,ЦАО,р-н Таганский,Таганская,walk,7,1814750000
2821,4,183.4,27.8,5.0,78.0,f,16,ЗАО,р-н Раменки,Мичуринский проспект,walk,11,137733400
2822,2,24.5,8.5,,9.6,f,10,НАО (Новомосковский),м. Толстопальцево,Толстопальцево,transport,9,7108504
2823,2,28.7,5.2,1.0,17.4,t,2,ЮВАО,р-н Текстильщики,Текстильщики,walk,13,9500000
2824,20,38.9,,1.0,,f,26,ЮАО,р-н Чертаново Южное,Лесопарковая,walk,7,13187100
2825,8,119.5,13.4,3.0,,,15,ЦАО,р-н Хамовники,Спортивная,walk,7,155350000
2826,5,45.2,6.5,2.0,29.0,,9,ЮАО,р-н Чертаново Северное,Южная,walk,18,13800000
2827,7,36.6,5.0,2.0,22.3,f,30,СЗАО,р-н Щукино,Стрешнево,walk,5,17600940
2828,5,114.3,6.0,5.0,70.2,,10,НАО (Новомосковский),м. Прокшино,Прокшино,walk,20,21550000
2829,16,48.6,17.8,1.0,,f,22,СВАО,р-н Останкинский,ВДНХ,walk,10,27343186
2830,5,183.1,,3.0,,t,5,ЦАО,р-н Арбат,Арбатская,walk,5,174494300
2831,25,23.0,4.9,,12.1,f,30,ЮАО,р-н Москворечье-Сабурово,Борисово,transport,5,10852918
2832,5,244.0,,6.0,,f,20,ЮЗАО,р-н Гагаринский,Воробьёвы горы,walk,18,390000000
2833,13,37.8,12.7,1.0,11.4,f,14,НАО (Новомосковский),м. Кедровая,Кедровая,walk,13,10001880
2834,29,738.87,29.0,6.0,591.0,,31,ЗАО,р-н Очаково-Матвеевское,Давыдково,transport,5,610613324
2835,30,139.02,6.2,5.0,101.5,f,30,ЗАО,р-н Можайский,Рабочий посёлок,transport,4,52722487
2836,5,261.0,38.0,5.0,157.0,,6,ЦАО,р-н Басманный,Чистые пруды,walk,5,124900000
2837,3,41.0,5.5,2.0,27.9,,5,ЗАО,р-н Можайский,Рабочий посёлок,walk,7,11950000
2838,5,35.0,9.7,1.0,,f,12,САО,р-н Войковский,Войковская,walk,7,14490000
2839,23,120.1,30.9,5.0,58.8,f,30,ЗАО,р-н Очаково-Матвеевское,Аминьевская,walk,13,65160084
2840,1,167.1,12.0,4.0,,,7,ЦАО,р-н Якиманка,Полянка,walk,7,203828966
2841,17,465.0,51.1,5.0,205.3,f,18,ВАО,р-н Измайлово,Первомайская,walk,9,130000000
2842,65,45.5,,1.0,,t,66,ЦАО,р-н Пресненский,Москва-Сити,walk,3,50869000
